accession,homology_cluster_id,split_group_id,partition,class_label,subgroup,evidence_level,source,source_sequence_id,sequence_sha256
NEG_PF00367_84ead1f754396767f744,EIIB_84ead1f754396767,EIIB_84ead1f754396767,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C9A768_ENTCA/8-41,c27bc055bdea32cb9f1bd2455e2d312edfa508026e4e666da58244d6294cbe89
NEG_PF00367_853cd5758b3ab4eb2531,EIIB_853cd5758b3ab4eb,EIIB_853cd5758b3ab4eb,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9UTC3_LACPL/10-42,17604125f72d269e4cd27c1bd7f8ac8b03497fc847a9c598c6e3ff3b310f98a4
NEG_PF00367_8591f402bc97ca2c2d59,EIIB_8591f402bc97ca2c,EIIB_8591f402bc97ca2c,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q085E8_SHEFN/418-450,1ae96cf0c25efe8bc5f384df2889eaf5cc43c41b58f77fcd8d635a5c39f88e93
NEG_PF00367_85c4216cb31b7f63daa7,EIIB_85c4216cb31b7f63,EIIB_85c4216cb31b7f63,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,S5MEM6_9MOLU/11-44,1840feaf759a5e77daff0c38ac6055e17bfcc45b2432ee2ef3a6789e8869bba1
NEG_PF00367_86b0fa7b84685580246d,EIIB_86b0fa7b84685580,EIIB_86b0fa7b84685580,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D0LVP8_HALO1/527-560,8bb17f471bf3146537d434e2e11c48448235a96ef1faa45610ee7f9ba3947195
NEG_PF00367_872d4034a0a6f17ffb3c,EIIB_872d4034a0a6f17f,EIIB_872d4034a0a6f17f,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,U5L6I0_9BACI/414-447,daed556244722a82e15287d3e1a5b60e661f2c0621e273e4ebf9283a38d3e7f2
NEG_PF00367_879b39a64f663df659f7,EIIB_879b39a64f663df6,EIIB_879b39a64f663df6,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C4LBY7_TOLAT/406-439,33482d9504a08304df698c28e0e6d55f437b770d372da82b443b1577e9af5440
NEG_PF00367_87ddddcaf1c02945169d,EIIB_87ddddcaf1c02945,EIIB_87ddddcaf1c02945,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E7FVG3_ERYRH/405-438,12b2cf1247d475ea88099e72ea37d54f39be9383fe696c5e12cc6d5e9b48082e
NEG_PF00367_87f4586dbae8181aaa04,EIIB_87f4586dbae8181a,EIIB_87f4586dbae8181a,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,K0J0E1_AMPXN/9-42,c04122f727132f6c6d67a2c03b0c8f99044cce3dd86799011306c916fa37a602
NEG_PF00367_880b905d2fb5832bd61c,EIIB_880b905d2fb5832b,EIIB_880b905d2fb5832b,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,PTXBC_STAA8/9-42,4dff30957ac77375550f59636d23f0b6603287ef987a37f74e345f450e1edc0b
NEG_PF00367_881dbbf0146743142c39,EIIB_881dbbf014674314,EIIB_881dbbf014674314,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A4J1C7_DESRM/383-415,50579f94e83121b0a1ca1aa6bfe8f42ac168ad6e80c564b33458d3b86c2f9b9d
NEG_PF00367_89575a060e1e633079fe,EIIB_89575a060e1e6330,EIIB_89575a060e1e6330,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D4GN13_PANAM/425-458,6226269096ba990ff6ec52b5d6d6027c4120360a4a510c6961b9aae7580a0c92
NEG_PF00367_89808c8c63fbc76c47ea,EIIB_89808c8c63fbc76c,EIIB_89808c8c63fbc76c,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,V5RIZ4_SPIAP/450-482,2d989ada1e109fd563fdb616ce9d37d88da4cda654d40d0fd56bb07acc792b6a
NEG_PF00367_8980eebbe123495c0cd2,EIIB_8980eebbe123495c,EIIB_8980eebbe123495c,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F5YNM8_TREPZ/10-41,83ea4995461fc647ef5e36a6a11e90d7cf8beac7aa8b03ed87ae1bdc291f8e8f
NEG_PF00367_8a06a30d6af28c522b4c,EIIB_8a06a30d6af28c52,EIIB_8a06a30d6af28c52,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,K0K9V9_SACES/7-40,e37028e05cf9046a0321479edfdaeb5d0b7a9fe1323498748bb760570d190532
NEG_PF00367_8a727b4b6144ee03ecb3,EIIB_8a727b4b6144ee03,EIIB_8a727b4b6144ee03,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A6VMZ6_ACTSZ/10-43,5f98982b1026bdcba0ba2021248334ee2a30a0bafc22555bb091e6e6eb17cea6
NEG_PF00367_8a92975923a4fffcb870,EIIB_8a92975923a4fffc,EIIB_8a92975923a4fffc,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C8XAD3_NAKMY/5-38,0eeaba95acdaa7a3f39151daa009d5353298a484df6ae5d73fd6c5a924f822df
NEG_PF00367_8b564ac0faf085df9425,EIIB_8b564ac0faf085df,EIIB_8b564ac0faf085df,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W5Y570_9CORY/12-45,f807120f44e0bfcccd482cb346d35a3101e51414ae337d1cc77cb7d376ceda1e
NEG_PF00367_8bdc3ee00c5cc42edcc8,EIIB_8bdc3ee00c5cc42e,EIIB_8bdc3ee00c5cc42e,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,M1MLM4_9CLOT/457-489,252d911a2ed241891052d70959669281a8c2c2cb5a17b075f9e871f1bfc9baa2
NEG_PF00367_8c3058efa5153c3378d5,EIIB_8c3058efa5153c33,EIIB_8c3058efa5153c33,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6D9F5_PECAS/8-41,ca451b4a70ba7f6321c8a55781931e0bd296b5cfbee65461140162b8b09c9873
NEG_PF00367_8c77bd7f3ac8f1dee605,EIIB_8c77bd7f3ac8f1de,EIIB_8c77bd7f3ac8f1de,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,X5DPH9_9CORY/197-229,512f97cbe31e672c49b6378fc4c3be279cb02ef0fd94cd4bcf97ea77b9b7b989
NEG_PF00367_8cd07851e390c25f9add,EIIB_8cd07851e390c25f,EIIB_8cd07851e390c25f,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A1A0B4_BIFAA/7-40,c63a339276bec1165319bd51e397238a9a0ac325fa1dc3afdf3f153855b10859
NEG_PF00367_8db26373a66fd1b4904f,EIIB_8db26373a66fd1b4,EIIB_8db26373a66fd1b4,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D1AGF4_SEBTE/8-40,f80225d6175ca78d41786cea9cfd307f24ea088a844d1080d5c0bad12357e1c9
NEG_PF00367_8dc6ce9a873863d15255,EIIB_8dc6ce9a873863d1,EIIB_8dc6ce9a873863d1,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9VCN1_LACGL/611-643,50840ed3ca8fd43c26f3ffb8492a545f0e8b56ac35b1a9c66ccaab5efc0f91e0
NEG_PF00367_8dd5cabfd7a577ae0d20,EIIB_8dd5cabfd7a577ae,EIIB_8dd5cabfd7a577ae,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,H6NBH4_9BACL/424-457,dcc3d0f045da13b007a527c7360db9bf1acdbda20b924222ba60442eb2f7b311
NEG_PF00367_8e0a3224fa9f19bdd6aa,EIIB_8e0a3224fa9f19bd,EIIB_8e0a3224fa9f19bd,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9VEA3_LACGL/9-42,e8a21a469015e46498897e9676a9bae98b409abac9828ea87289b2cde4efa5a4
NEG_PF00367_8e3b6bb0d748061ef6b0,EIIB_8e3b6bb0d748061e,EIIB_8e3b6bb0d748061e,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W6RT00_9CLOT/473-505,dd5eea9c6fb8088e6c4cfd586929a031e0536b89a91e7410020eedd5b843cff0
NEG_PF00367_8ee8950cb49e3b730841,EIIB_8ee8950cb49e3b73,EIIB_8ee8950cb49e3b73,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q8EWR8_MALP2/614-646,67ac84f88de75ffa0dd580b43b9e78bbb5fd98b27db2244fd72efa825c1f1300
NEG_PF00367_8ef9fc591bb7e4c25aab,EIIB_8ef9fc591bb7e4c2,EIIB_8ef9fc591bb7e4c2,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,R4UDY8_9MOLU/557-589,6a6d9daab127228ec0f7450213b59b2f2264cfca894d0c0cbd5d66263a0f5eaf
NEG_PF00367_8f0b2f54e816804960f3,EIIB_8f0b2f54e8168049,EIIB_8f0b2f54e8168049,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,M1MKZ4_9CLOT/8-39,dabcee006c671576cd6aea9f6774fab7e55348d7c8b483d13123f682a23d583e
NEG_PF00367_8f0f9f14023b2a26cd2d,EIIB_8f0f9f14023b2a26,EIIB_8f0f9f14023b2a26,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F0RQ22_DEIPM/450-482,a23ee8a36870a99cc0513a7f145d4385a54c9d40f26b73de5df9ea1939f19651
NEG_PF00367_8f6da73619da9d067ddc,EIIB_8f6da73619da9d06,EIIB_8f6da73619da9d06,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6KHI0_MYCM1/11-44,9f45a40687ec82030258917f5143338df1765fb7f18eae27c8715d204f4e6204
NEG_PF00367_90bc3731cda5f83b2a2f,EIIB_90bc3731cda5f83b,EIIB_90bc3731cda5f83b,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6NHI6_CORDI/11-44,24d24e21a129cd28fde549f747744c4e540b6b48515fb7bd7afb4b55024057c9
NEG_PF00367_913ba82f6aa0b9bb3d52,EIIB_913ba82f6aa0b9bb,EIIB_913ba82f6aa0b9bb,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W0HVD0_9GAMM/424-457,1fa923e4b07dd23d2ec4fe02230e53b3921e045637af24327da695e49d17758c
NEG_PF00367_92a2d4df970ecbf14063,EIIB_92a2d4df970ecbf1,EIIB_92a2d4df970ecbf1,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F2JJL6_CELLD/479-512,edae2953c5bafd1ca01623d6c9eb96390bbe8efd838fac5900f7294da84e10bd
NEG_PF00367_92a88ee2d2bd433e910a,EIIB_92a88ee2d2bd433e,EIIB_92a88ee2d2bd433e,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q65D36_BACLD/8-41,9af651f594bbc004f7b3b464740450d96a651388a4422c915c506ff2d6d6d5d9
NEG_PF00367_938a429a304929787927,EIIB_938a429a30492978,EIIB_938a429a30492978,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,L0RV29_MYCC1/586-619,52d1f00f558cc3a88865d654d94619aad7cef1924dc40702f1d252bb022d9239
NEG_PF00367_93a08d372a14e55605e7,EIIB_93a08d372a14e556,EIIB_93a08d372a14e556,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,E0SI72_DICD3/8-41,453da65142ccc4a09a85d6cface4c635393e4a49842d49c6bf632e1aade34127
NEG_PF00367_93ee61dabadc78e94f72,EIIB_93ee61dabadc78e9,EIIB_93ee61dabadc78e9,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q834P2_ENTFA/10-42,e62d59a690ae0d78f00b5d1779adc1c63abb5bf607570c69b4936f61f49e2c45
NEG_PF00367_940c4d9daa00b99a6e5f,EIIB_940c4d9daa00b99a,EIIB_940c4d9daa00b99a,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C9AA88_ENTCA/409-442,2ab45ff9eaec9d000b61205fb2fec95398ef1bf02e569a3ec24fb1cda45163ad
NEG_PF00367_9425b691663ddbcc1b5d,EIIB_9425b691663ddbcc,EIIB_9425b691663ddbcc,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,K0IWT1_AMPXN/428-460,1ef466111686f305f9178735787c45fac5f8336eca57fe3896fd8a626c098abc
NEG_PF00367_943f68902992f0dc84cf,EIIB_943f68902992f0dc,EIIB_943f68902992f0dc,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W6A7A1_9MOLU/564-594,4ec1acb1b1053fb91f9ea7d9eeafac5170764097010874b9fa77ea5cdeb507c7
NEG_PF00367_94ebc45e2c3df734c540,EIIB_94ebc45e2c3df734,EIIB_94ebc45e2c3df734,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6F1F4_MESFL/184-217,6d98d708c746805cdf7d1ba94d2988140e971835fc8de478463e281213bdbbfa
NEG_PF00367_9502ab143e26f0e9b7ed,EIIB_9502ab143e26f0e9,EIIB_9502ab143e26f0e9,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C5BXJ7_BEUC1/5-38,8c7f35bf7501be7ea8794c0510d2ba178be8dd802fb054d4a1570a1f37ca084a
NEG_PF00367_95289fa7c49d424e1a31,EIIB_95289fa7c49d424e,EIIB_95289fa7c49d424e,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,J7U0K9_MORMO/11-43,537771e25bced2675327b8a5a8d31741234ca90fd6dfff9ff7837389961cf2c1
NEG_PF00367_9562f8d830e8501dd044,EIIB_9562f8d830e8501d,EIIB_9562f8d830e8501d,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A5I1H9_CLOBH/9-39,c1ae02c5a31213eceb062a02671250e3540a5ddbab24825cc4bf94e51d77dd0b
NEG_PF00367_9590065c6247c5629758,EIIB_9590065c6247c562,EIIB_9590065c6247c562,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0A174PGZ5_9FIRM/483-514,a8854820b2ca0a3229b014fa528f2da206006d87dc405870e28d97f5d00626ea
NEG_PF00367_95c39490f21f3952cf17,EIIB_95c39490f21f3952,EIIB_95c39490f21f3952,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6MSX1_MYCMS/13-44,3640e6b7924d45b1803cdc5e293d8a9e6726ebcbdec03e267569702e70366df2
NEG_PF00367_95f9b4fb8c83604302a1,EIIB_95f9b4fb8c836043,EIIB_95f9b4fb8c836043,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C9A724_ENTCA/9-42,be1afc36aa8fe786c13bdcfc08e720c429d9fd219d8765adeb0a0b5bf0ee73da
NEG_PF00367_970c04e3ae790670ddf0,EIIB_970c04e3ae790670,EIIB_970c04e3ae790670,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,K8EPU8_CARML/414-447,34c658fc21bc96f7d59a799bcce23b80437194757a2aa55bd4eefbb6c058e2e5
NEG_PF00367_97556333046d9c1b9b47,EIIB_97556333046d9c1b,EIIB_97556333046d9c1b,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5DZE0_ALIF1/463-494,8b2bfa5015e85167cfa4c498d1c38054ced1838e44ed3d5b335f7d3db4d8580f
NEG_PF00367_9867dabcc29ed70c9d94,EIIB_9867dabcc29ed70c,EIIB_9867dabcc29ed70c,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q7NZE3_CHRVO/409-442,d8ed8aa2fedc0032aa1c3fdae628e6ea61cb082b6c360419e96846173b2e3589
NEG_PF00367_98a705aba05b3f92b83e,EIIB_98a705aba05b3f92,EIIB_98a705aba05b3f92,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q7NSW9_CHRVO/10-43,d063861839ab6da00038439d77ab217528cf15382e908ab5ec93382439bd4743
NEG_PF00367_98ccf668e425cca1c2ce,EIIB_98ccf668e425cca1,EIIB_98ccf668e425cca1,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,V5RII5_SPIAP/521-554,9dd571e02797af22f8e339e84eae7e2fc1a73cfe3c37ff3a04b993c9acd135b1
NEG_PF00367_9a1352b0fba33eb96ffa,EIIB_9a1352b0fba33eb9,EIIB_9a1352b0fba33eb9,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q5E0D8_ALIF1/410-443,80b0bd5bb546630a0d700cb6f005623acb8cffc106ac2413a8ae691de3cb5e56
NEG_PF00367_9b157705f089e5ca1109,EIIB_9b157705f089e5ca,EIIB_9b157705f089e5ca,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W0HU24_9GAMM/445-478,d5ea88e4106bede4b69ef0da0afa3386291b2abd277b84d12a1c25e75ff12e11
NEG_PF00367_9bc6137484fb7e2b4432,EIIB_9bc6137484fb7e2b,EIIB_9bc6137484fb7e2b,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C9AA74_ENTCA/13-45,c56567553a90c8b0e95addcdb6d0d7de37975c9f73abe1f0c7b020f313658144
NEG_PF00367_9bd3ab5731cb34ecdc81,EIIB_9bd3ab5731cb34ec,EIIB_9bd3ab5731cb34ec,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,R4K7B6_CLOPA/8-41,ae47c1393179d151e0da90c6e8ffb70cdeedd5cfd32e9f44b1c9317515cbe4ac
NEG_PF00367_9c60ead51be4cf3e35be,EIIB_9c60ead51be4cf3e,EIIB_9c60ead51be4cf3e,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,U3GUH0_9CORY/12-43,843671b7f27a4ea02881acecb1bd2e1fe3b94ef0af1d488c6f25cd1a79ee4bed
NEG_PF00367_9d280200971f2eccb745,EIIB_9d280200971f2ecc,EIIB_9d280200971f2ecc,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D1ANJ7_SEBTE/395-428,d74c502bc08ea9279ebdeccf8856facd2b8c7c12fb914730359c2f8c83c1e44c
NEG_PF00367_9d5a294377a82c62bb9d,EIIB_9d5a294377a82c62,EIIB_9d5a294377a82c62,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,W6A7Q9_9MOLU/22-54,ffa13aa725a84d6e62b4a0355b8bb0a8b07f48e33bd887c918c8a73df81ca010
NEG_PF00367_9df0a53cbdf84b38f6e1,EIIB_9df0a53cbdf84b38,EIIB_9df0a53cbdf84b38,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q184P8_CLOD6/449-481,f6aa9dee9ba8b10944c824edd496db58da55cfcd8178c964e955385806cd6cc6
NEG_PF00367_9df35016782f65a1b077,EIIB_9df35016782f65a1,EIIB_9df35016782f65a1,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q9CGG5_LACLA/11-44,dbdb7beb437db2db1f0eae05bf7c2d2a884df3a4b386973a2d495bae0f9beebc
NEG_PF00367_9e8046143d417282ff1d,EIIB_9e8046143d417282,EIIB_9e8046143d417282,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,A0A2X2UDG6_9FIRM/10-43,2608b22215112309055e89d3ef1ea40dfefe7511c1cc73203b208ee7e12c79b9
NEG_PF00367_9ec98e4666e2bed21b0a,EIIB_9ec98e4666e2bed2,EIIB_9ec98e4666e2bed2,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F9UTD2_LACPL/8-41,c524eaf72b1395f210a1c1e14dde38a862ca844ac2727485bc16960d11386f29
NEG_PF00367_9eef4a301f5c8620d397,EIIB_9eef4a301f5c8620,EIIB_9eef4a301f5c8620,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6D271_PECAS/456-488,7e2124b22d80acd0cd82aa0bfcb5ce511de421173819909da47cd9d1e7997e57
NEG_PF00367_9f975adf64521cf8a542,EIIB_9f975adf64521cf8,EIIB_9f975adf64521cf8,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,C8W836_LANP1/8-41,b5c434ac46abc8ad51dfb8f42c8bd50a635df1629971f2fe730229e92909ca8c
NEG_PF00367_a028f411b20cb9b09704,EIIB_a028f411b20cb9b0,EIIB_a028f411b20cb9b0,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,Q6LSW2_PHOPR/403-436,5671f49b2ee795b875d3501ad363b97ea2dddae2bb1c12e2562ebeae5bec25df
NEG_PF00367_a03092ce7b37ea38bac5,EIIB_a03092ce7b37ea38,EIIB_a03092ce7b37ea38,CALIBRATION,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,D9SS28_CLOC7/430-463,e39adcdbe6708efd7b97506027de192864aef118230b1ef517b9a141fbdf381e
NEG_PF00367_a035d37e7dd77825ed01,EIIB_a035d37e7dd77825,EIIB_a035d37e7dd77825,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,F3Y8J2_MELPT/13-46,02f49d9bef53d057e2bbbfa8bb67f48b5c8823b2e785f05b7184cd0e13b41cb7
NEG_PF00367_a0cbd0be5effb6f2eda1,EIIB_a0cbd0be5effb6f2,EIIB_a0cbd0be5effb6f2,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,I0JJT9_HALH3/429-461,0dfa39aa88ae72ce867fa91f793af03b49c30fe975c4d3d9a73239525aeb7b02
NEG_PF00367_a1bfb76e1ce0d8e07f63,EIIB_a1bfb76e1ce0d8e0,EIIB_a1bfb76e1ce0d8e0,FINAL_HOLDOUT,HARD_NEGATIVE,,LITERATURE_EXCLUDED_FALSE_HOMOLOG_FAMILY,Pfam_38.2_PF00367_seed,M1M1B1_9CLOT/440-471,f95c3654b52b09a556f531ece393772dfb94fd3ef426105aac835d7b0183bd18
