sequence_id,midpiwi_region_sha256,split_group_id,curated_pago_clade
WP_093153062.1,d6e702fdbed069bfcfacbf3ffbc318d845d404edbbb6ae388acf512530859227,MIDPIWI_510a9513470d5a6b,SHORT
WP_093163280.1,4d51ee52e7d49e201c0ea082780e22c8a5b3e61d0d533a7164344852b04063d9,MIDPIWI_68a1134bf41a4077,SHORT
WP_093228074.1,6b18a2bf624318ad8a513f2ba6d9106a3f7d05021d6ebfde78822afa603c497f,MIDPIWI_e6159c63cbbb3231,LONG_A
WP_093281619.1,a1c3fa198cb1b6450a1b580346349c474ea8dc92fc6dc093983fad753b672818,MIDPIWI_2d7c75fbb87b3cde,SHORT
WP_093307953.1,bc0f09eac140fa935e61dc685c46b4be9a96861c9b1d70254acc57e1e71c3f2e,MIDPIWI_3a2475046377ecdf,SHORT
WP_093590748.1,7c64fbe6d0c645b17fc5f64b1a703de05dad688cc4d183075e51a78e5d2c3f99,MIDPIWI_9eac76e62fc89675,SHORT
WP_093736218.1,ac40699afe7a004647ee701694cdce2eb7781c3df8eca8c1eb50bbbc7ddb1e95,MIDPIWI_ab5db1ea92121f6e,SHORT
WP_093831857.1,9b47a6f51dfa27696d2c5fd5841da5827b2f5f055322aca6fa78bb4e86f7c50f,MIDPIWI_c682ba0948670eb8,LONG_A
WP_093896622.1,877d7541b450f49757cc618f57416ded9c05b8897ecfdf1c2716aa3ef5d7a653,MIDPIWI_d2ed52bdd0b479f8,SHORT
WP_093920437.1,ca03f138f44cc8c249c8c0b8623652f3fa219a25d22a69709655165b26cec631,MIDPIWI_9241802d1857a747,LONG_B
WP_093992233.1,44e6f0e71b50835f446bd000440c7ff41420f896d217d08e4f825056a7524efb,MIDPIWI_fad8b428a437cae4,SHORT
WP_093994043.1,c6c5a1555d8c7d5a2e11e5c9424d7cdf6068ed2fe860069fe6f3445c776c6f31,MIDPIWI_fd46813dc2001412,SHORT
WP_094023191.1,2a0c887b2749a64b5b399f9a7b38bd9b7a8502397862844cd1319b748c0bb068,MIDPIWI_fd46813dc2001412,SHORT
WP_094072910.1,0512a0eb28c1614f6470cd53724b1458bca2b49216bbea6c723f5bfc2758e609,MIDPIWI_1a3af7ba992ed0c4,LONG_B
WP_094134973.1,f740470fc439f5f2ae7277630ea9421418a7dedf554e552d29aabde01dd0eca1,MIDPIWI_deaa409bb7283787,LONG_B
WP_094214393.1,6221cb96eb3129e702e259cddb08011bcaeb529aeb61f5fc07d7714038b7aef6,MIDPIWI_d2ed52bdd0b479f8,SHORT
WP_094238542.1,51affe7e1a4e4bbedfd9e934c9a53dd8d430ec6763846a626e1e5f3988eae265,MIDPIWI_29d5731e6721bdfd,LONG_A
WP_094264667.1,982e6132d0dc783c92bbdd17aadf65e06dba48b2597852d9b2d0b31aba79f83e,MIDPIWI_75d11d12411a098c,LONG_A
WP_094291738.1,6c53ab14d0b0c3df98196008b022a5c5bfb75e3ce8ac66c128b62dd29d255d30,MIDPIWI_07959f09f108fb4e,SHORT
WP_094382636.1,5d314b502a40a08515eded6b2cc269babb47049d9c2a7dea4f35c1dff117b7df,MIDPIWI_4f342aa99a10ee38,LONG_A
WP_094530881.1,d528f4e9e53f444fea698a550d13365fd291448fb213ed978430ff2f8db1a475,MIDPIWI_521e0627b2bc1a6b,SHORT
WP_094551617.1,2dedd183e896e742cb1dc1e32c52d80dff710f274cabaf2f684e50780d65d612,MIDPIWI_f8ce5859b5c5d9ae,LONG_B
WP_094590818.1,2884854df9311567a76eb8291c6b5fb18ef04dfd05b4130f9645da612b407ed0,MIDPIWI_dd5cba059cada187,LONG_A
WP_094593095.1,c0cfa2266c0d183e70b8f2bc4b5d9a358e8f895c28a4edac044838ed8befa168,MIDPIWI_b29e55a97cb81a54,LONG_A
WP_095387428.1,681201b642d0883aead52b2072b1feceea069ee2f6ddbd702c5bbb217c359c90,MIDPIWI_6d0b1ed5485111b0,SHORT
WP_095447451.1,cc92d3edf8fc51451b568bf775af5ac17cd7db6daa1253e97e032bdc1b7b5458,MIDPIWI_6ef183bd794f8c06,SHORT
WP_095565912.1,47c88131543e8704adb17a327a05784ba0eb6d781a6e1d36f5864f85b93bd563,MIDPIWI_f01ef3f9fa55f9f5,SHORT
WP_095832385.1,fb8f5cde005d331ece41adbf66afa689206ac2b3508fd3f877012ea49f29a26c,MIDPIWI_c7a7b4721edbe518,LONG_B
WP_095840539.1,bc63b8b9213481c62383b386ee9d94757b556b647c7d255c24127f7728b8e90e,MIDPIWI_af0e343c87d7ce10,SHORT
WP_096078421.1,ae5b290bad0b2477d308d78686d5ade65b615b5f19ce9ce3bcbb69fbf2f30d73,MIDPIWI_8fa8115bc324468c,SHORT
WP_096354083.1,0ffa1613a833b578782b422261f3da4bb0a5695b066a53e3113d6e8009c3b221,MIDPIWI_2508a2a8ec23ac08,LONG_A
WP_096386367.1,3284df95783e6258130e811cff239b581ba4fc8dc62b181a914073757e281d6c,MIDPIWI_04cf15c85b9069c5,LONG_A
WP_096391836.1,5508633f0491c979ac53fe223e38b11590323aa1e689c3433c34af8022ec257f,MIDPIWI_714303bdcef54a4a,SHORT
WP_096462201.1,85cb0e423cab66696388d942d1eb9fd12f30c3c6eaa103de545d5447fd274bc2,MIDPIWI_54d1909993056242,SHORT
WP_096483473.1,b9710fd63363684896908201837edb6e3bd1b8ca8baadb868d23d65d64a509a2,MIDPIWI_ab34203eb750d4f9,SHORT
WP_096534863.1,f6d15875cea6cf1095afa73cd7de478fe336f8b94e9e646eb3c71ed00ef50729,MIDPIWI_ddc8fe70e89cf313,LONG_A
WP_096581191.1,73bc89d8bbc664d86194906df1ff3791307d84bf4814ef59c389eb48c942981c,MIDPIWI_82fae1a13db47cd6,LONG_A
WP_096644251.1,ecdb598c36cd4e3e76ad079c549f53bc75592fcaf715b8895465480fa7d35c8e,MIDPIWI_ddc8fe70e89cf313,LONG_A
WP_096683444.1,ff9c0ae51db9666f31d6c41819e356cb178a89dbda945907b6be71491ce25982,MIDPIWI_6ea06b5d4a49227b,SHORT
WP_096732917.1,85dae3859b4a5eab428849527644c7e107231ff3d0ab4702c8193542d7581a41,MIDPIWI_467bd33f59fb2e2d,SHORT
WP_096861749.1,6560ffed0700222f1e291725aa87a30b6d2d04d4f17f669bccc3ac7bed0398fc,MIDPIWI_b947e9a08d857960,LONG_B
WP_096885432.1,839084063fe19dd0e38e3a1f6b16dd713c5db0c0bd6a78759704e1d681931e6c,MIDPIWI_cb065fbccc29a919,LONG_A
WP_097007364.1,0f80ceea81c1e427fbf4cabf16307e4d7c771c9e77ffa1c84e84cd1f12475e56,MIDPIWI_76202a0c74eda382,LONG_A
WP_097031605.1,e0dbef7bee63fed00b4657a51a465e5ff0b66a5a12ea0fdd24ea9198a70e76c6,MIDPIWI_b9350eed9afd2334,SHORT
WP_097082795.1,685c6843d725f95c6285052c0115239ba8376c238a51dfc7a59e769eb9a4712a,MIDPIWI_fd46813dc2001412,SHORT
WP_097200709.1,8ff6a483d238749fd1c7517a50690e8da3ecaff8790af4f83287f4c093008e4a,MIDPIWI_1c21314f688d5264,SHORT
WP_097378604.1,2c23f4e880d3d3cd19fb968b8ab43b846ca30add20b3ee386a8bfa87e8f9cce0,MIDPIWI_9217584098e4d7ce,LONG_A
WP_097544715.1,f075a5da5de09a0dd95364814ef6872b8313b0ccccedb974e1df2c56bf78e7d0,MIDPIWI_0669a0bab5d4842a,SHORT
WP_097613865.1,674871e60a578869ff93ffa010a756893a9087b02d19b7d8e863f94499d8fa49,MIDPIWI_385d4abf8c712e85,SHORT
WP_098063474.1,0f089ee442bb6f0067c7c6a0fd4728904c96c83fb0e71f09a3c7847018ea8d45,MIDPIWI_8f275c1301f730d1,SHORT
WP_098075782.1,4d7fa9f443efc07def00f16d868b192a269bd50354757f0708776a05064a0eaf,MIDPIWI_74080913622e8e13,LONG_B
WP_098195163.1,2c9d0c5eca066edbacf28eff19a71b7eea7516d611f2755a98dae6527a913ab9,MIDPIWI_23e5826883a76c93,SHORT
WP_098195322.1,47d49cc3d1df10c7e6af899230776eb4f2239ff5f1280d4c0fd525c8ac9b3dfb,MIDPIWI_dc0d8bbc0562dac7,SHORT
WP_099009389.1,5bba347170f7c3ca24c9b63b9928eca4a4c2c5e0596878e6f7d3ef3544c0bbeb,MIDPIWI_ba5a7f6978dd6b80,LONG_A
WP_099070251.1,47edba89686198934bf896843dfe8ad7e995917004ef4a5f36c4fe4dc7265f81,MIDPIWI_c29387d5e54eb22d,LONG_B
WP_099084822.1,c6c43664ecc2874ab7f9c96c7a1d34077ccd3f707d836f056db6b8171e1913bf,MIDPIWI_67c179707788d6a9,SHORT
WP_099215415.1,ecbd13b1e48b72abb8c0130aaf47f2c64a0bc33afe7a18d5a73062c09a0bc654,MIDPIWI_922ba4857e7873f7,LONG_B
WP_099290241.1,19cc1b35a18c62de3c9f7e23c27a222b95bbf2035cff959bd88b9fc697328063,MIDPIWI_603c479fea8b23fb,SHORT
WP_099325248.1,79bb2e0dca8a27f3f107e827e47426988aebaef533caf60d4a24a583dba19152,MIDPIWI_3d59ba62450579d1,LONG_B
WP_099372365.1,f805a8006cdd7233c29bb0304a814c321ea0c79dbf52bfbfcf3485d3fc9251ff,MIDPIWI_6797810d355566b9,SHORT
WP_099412865.1,f1a66e5796040a703460e3388f6aa581adda7c37abaf2ad60902f5b18fda13f6,MIDPIWI_9d51fa871e35a81f,LONG_A
WP_099434566.1,9b0d0839f1ec9019271ce86d54948c3e9e380f27644f51b1e379e255c9ee97ed,MIDPIWI_16d7c62064efc8d1,LONG_A
WP_099438430.1,f41540442e1d4d6ade50d456b4c1eca7cf1fe1a04b1d6a4b35eedd1fa3c50f9b,MIDPIWI_dbd7c4177420ba40,LONG_B
WP_099463422.1,844364c2c1eb01238c6d58df10318a518a0cd52e3952aaa3b1d5b9acf965fc04,MIDPIWI_93c59c2c6d6b54e2,SHORT
WP_099503353.1,ae605994fc343af9701b2d0f96b654a1654e4d079958cb25d975224183ab74de,MIDPIWI_a6379d4f81ecf981,SHORT
WP_099531684.1,ab271a319e059d7d3ae64d245b9fcb5da4266e6d738a62c88223cdda91fd13e0,MIDPIWI_141bb4f9d2a4c4eb,LONG_A
WP_099701147.1,962a495bb02fe4108800b65e7b754c1c81a66f59457d31dececba414b763cdf9,MIDPIWI_d7cc2e93f1080de3,LONG_A
WP_099746951.1,daab10262765d0f984bc71b716f96fe64d320495fdc43531e894a497fff748a1,MIDPIWI_702bc727f3673e67,SHORT
WP_099799291.1,509a04caa4e510d09084ef10bad251053e1f7c321b3dd281c31b1272d9a3178d,MIDPIWI_552e61051f9847ef,LONG_A
WP_099799494.1,d6a3664fa133609e44112afe19ca94ea78435f191492fa5f2dd2812abb28c10e,MIDPIWI_10a10aa135d3273b,LONG_A
WP_099812941.1,9901d00366ba9dc789f7cfe0c428af10e5c21b63dd46414a4765e62b93d07631,MIDPIWI_e024b3645a1d9ff9,LONG_A
WP_099832012.1,4f1d1f498f398df3d4e293dfc6e06e9673df46c788d0da71873743baa4f27168,MIDPIWI_08a71e1aa32199f7,SHORT
WP_099834802.1,04d53d597dbef214f4c5da10be3c2c32218adf90b6944bcd692d32a2930725bc,MIDPIWI_dd5ae29d2187891c,LONG_A
WP_099966378.1,17da8cbbc62a6141ef4e1f09352bf9cddb5d4eb624152f8f1babfd883be33ad0,MIDPIWI_65a5e9c182ab390d,LONG_B
WP_100085051.1,96d6361381c4887d2832e7e4f9d1f39a66fbd480b2106c844c2201c43ecc6e36,MIDPIWI_18a7d59355075779,SHORT
WP_100161590.1,be6402d4dc6ca37f49143769ad659e718c4f8e90296826e189605e0e100dfabc,MIDPIWI_213baed6a61e6361,LONG_A
WP_100217698.1,6589edbaf2dadd451b06428c38413372a2025401c84807af68e9c533ed5d2e1f,MIDPIWI_7f9fbfe6fa686a4b,LONG_A
WP_100228132.1,06658a9096e1c5d0afae922f585986f0320f62551d6c8530ebda1433b1b850fe,MIDPIWI_7d460934c20d682e,SHORT
WP_100239904.1,cf0dd00330397a1583720b51630a0328928823edf0330cd3f53671e32d7e8db3,MIDPIWI_640602d684686aa0,SHORT
WP_100241429.1,cacd75e810c0feff7675d1858954d87bc401f4b667a7f3bd161744b643d8434c,MIDPIWI_377fbf586bee95ce,LONG_B
WP_100402176.1,0ba0e9fd4d1da9d731af0839057e1f9c1722f0dd7d3e64f477c34a2ac39ffe11,MIDPIWI_78292413d8d9eeda,LONG_A
WP_100483095.1,5797bc7d7c40f9cb97e296116e2a996f350ed9e855a4a9586f881789f560e988,MIDPIWI_744578de4eaec6dc,SHORT
WP_100572090.1,7844328be8d59c3695576b930c267d9c85e8eda4d94f311be6531e38aba07072,MIDPIWI_d2ed52bdd0b479f8,SHORT
WP_100626894.1,377169db2fc077cd7fdd2a6ade482045c5cde23430eb5edf350775fd1e583d31,MIDPIWI_3e8f50c0ba6930f1,LONG_B
WP_100787857.1,4f6358370a0c1763af3391cc7f9aa59efc4fabec82e48a0d259cb76b7d3c397a,MIDPIWI_8ae4db7575fe9f9c,LONG_A
WP_100788469.1,ca96f71db7861fab33b5766aaeaed64b24b0cee74f8c13f9432d96aa7ff6ecc3,MIDPIWI_603c479fea8b23fb,SHORT
WP_100990083.1,a5d3c73e3a1f4692d05ebb0d7cef7dd316afe64135981d066fb8836c24a7ce35,MIDPIWI_1fc97cc5288c60f9,LONG_A
WP_100991967.1,a4e89eac017b3f26e3fe18d545fb40024dc4e5df7cbe930c0530ed3824f0d4e0,MIDPIWI_d89211ecd3028c3b,SHORT
WP_101018292.1,1c1d17ddd88c1ae6c6c5476532974b349707c0b6123a8072c487d2253689e13a,MIDPIWI_2b340e04015c4ec3,SHORT
WP_101237571.1,7a5910856ba98d446124be64c2c144264c6930db30d0be8a9cf721b9094ec5a8,MIDPIWI_46fcecc2fa34919b,SHORT
WP_101294153.1,0d35c5f2a4bb91a6356304f5d8ebf8208165948845d32cec2f275cc1ce8449cd,MIDPIWI_1cbee3a94e153e27,LONG_B
WP_101603479.1,e54c5e76aede5edca328024b0b1d5525807f29afcec6cfc6d9fae6e74a1b511e,MIDPIWI_57d7ec7d0e6b36e8,SHORT
WP_101726682.1,be041b8c60362f486c167f546e15ab18d42517569cfbea5b421018b734b9d7ff,MIDPIWI_e062d05c8025d957,LONG_B
WP_101944481.1,70c7d59f223b0d3f81b8b82a7c71b1fc594ed67b96d97ab6fd888009baa1bf39,MIDPIWI_752f068ab8d3b903,SHORT
WP_102073886.1,2a52d0b9180eaf52443f7e391a44786b343383052cd9d857861cb0e24cbe7a71,MIDPIWI_4ebd7931225af5d2,SHORT
WP_102182189.1,920fe6eb13be59782cb0be670ca8e20f1b6dc9e804af0e1e906cb4b7d06b2ecb,MIDPIWI_d58bf30f1aa2de32,LONG_A
WP_102206006.1,8d3bcc1d54ed8119cb1a22a1fcfb00910fac9c283a5c4ffb4fefe57fc3ef1afa,MIDPIWI_467bd33f59fb2e2d,SHORT
YP_001314988.1,d94fd01b3b38de4dccf453e07adb2906e84d8de43f071484e97549a6825e6014,MIDPIWI_0669a0bab5d4842a,SHORT
YP_145307.1,c9fafa645aa297e9b8b3b26046889c2fd6b6ee1a7b758fa19111eb421a5e3742,MIDPIWI_8f62696f35d47c47,LONG_A
